animal_type,weight_kg,height_cm,age_years,number_of_friends,birth_date,birth_unix,color,can_fly,can_swim,can_run,watches_youtube,daily_food_grams,popularity_score,social_media
cat,5.0226308429312665,92.2878630624115,4,2,2021-12-17,1639699200,red,False,True,False,False,103.54251586837786,7.586438618734515,Spent all day judging everyone. It was exhausting being this superior.
fish,22.5345449105374,66.69734639861562,16,2,2009-02-23,1235347200,blue,False,False,False,True,99.06320984093524,8.344284111909461,Humans tapping on the glass again. Very original.
cat,3.0323957999950975,99.96577197832089,2,4,2023-12-02,1701475200,red,True,True,True,False,87.25271719983185,6.548005185447233,Watched a great film last night about mice. Would watch again! 🐭🎬
bird,22.04868760173887,75.83033765673154,13,9,2012-12-27,1356566400,gray,True,True,True,False,86.78242130733896,10.0,My singing was featured in the background of that new nature film. #MovieStar
turtle,63.91815163707729,20.292095695776382,6,3,2019-02-01,1548979200,mixed,False,True,False,True,32.900457042077925,5.883088211581726,Taking a nap on my favorite rock. Living my best life. #TurtleJoy
fish,22.1231203509277,79.9561697283436,10,1,2015-01-16,1421366400,blue,False,False,True,True,79.60072230633136,7.8668920519702255,The other fish don't appreciate my scales in this lighting.
fish,14.62547291633897,73.17545729711058,12,2,2013-12-25,1387929600,red,False,False,False,True,75.96444822035812,10.0,Bubbles are overrated. I'm just saying what everyone's thinking.
fish,10.110513449073705,93.12742264514415,18,1,2007-12-12,1197417600,blue,False,False,False,True,90.59541485491786,7.9641796942093315,Watched the humans watching that ocean movie. So many inaccuracies.
bird,18.73977107094661,74.77962548848427,9,7,2016-02-04,1454544000,gray,True,False,True,False,78.56521180974352,9.936241297450664,"Singing since 5am. The neighborhood loves me, I'm sure of it."
dog,6.83046912438369,100.59711781259185,4,7,2021-02-20,1613779200,green,False,False,False,True,74.39973658992955,5.804079699232988,Just rolled in something AMAZING smelling! SO HAPPY RIGHT NOW!
turtle,37.30144888813644,59.326158043415816,7,5,2018-01-27,1517011200,mixed,True,False,False,True,67.08000239233264,8.891190913055697,Planning my next move. ETA: Next Thursday.
bird,29.730488176433106,62.59576477534615,10,5,2015-12-20,1450569600,gray,True,True,True,False,68.17778955037109,9.038829638889617,Just watched an old classic film with that talking parrot. Such stereotyping! 🎬
bird,35.372090805786634,52.722941372372425,10,5,2015-01-16,1421366400,gray,True,True,True,False,74.33945678450463,7.051986369990721,"Singing since 5am. The neighborhood loves me, I'm sure of it."
turtle,49.09853711112208,32.982072772693705,10,1,2015-02-02,1422835200,mixed,False,False,True,True,70.37679981101756,6.0588996546634535,Made it across the room today. #SpeedDemon
bird,26.359562943996682,67.98026404207995,11,5,2014-02-19,1392768000,gray,False,True,True,True,77.89422377960577,10.0,Movie night under the stars! That flying sequence was technically inaccurate. 🎞️
dog,11.03034809790144,87.04203309109664,4,7,2021-01-13,1610496000,green,False,True,False,False,91.45958858614145,9.980577542674084,Made a new friend at the park today! BEST DAY EVER!!!
dog,8.984762966780387,94.4822224785967,1,11,2024-02-19,1708300800,green,False,False,True,False,96.21817334214255,7.808029512886922,Walk? Did someone say WALK? I'm ready! Let's GOOOO!
bird,16.288835618380475,76.84573320111313,8,9,2017-02-16,1487203200,gray,False,True,False,True,83.735967297699,8.949206499520441,Watched that new avian documentary. The cinematography was stunning! 🎬
fish,21.013740695819582,76.6055093167752,11,1,2014-12-15,1418601600,blue,True,False,False,True,91.0516077833547,10.0,Three laps around the castle. New personal record.
dog,11.177620026399687,84.80527474506738,2,9,2023-12-17,1702771200,green,False,False,True,False,96.66412257321326,7.347664340273464,That movie about dogs on an adventure was so inspiring! 🎞️ #DoggoFilmCritic
bird,39.6280235577361,59.93889008239429,8,9,2017-02-08,1486512000,gray,False,True,False,False,83.3740031711241,7.97184180894716,Theater critics loved my dawn performance. Five star reviews! 🎭
fish,24.6070296050281,69.83021220219483,11,1,2014-12-24,1419379200,blue,True,False,False,True,62.72639928990243,9.86505693682964,Bubbles are overrated. I'm just saying what everyone's thinking.
turtle,44.40294388507692,43.06030786988624,8,3,2017-01-03,1483401600,mixed,False,False,False,True,78.65376334103496,7.181773515934194,Contemplated the meaning of life for six hours. Made significant progress.
bird,28.26416753947825,60.08453027498361,14,11,2011-01-10,1294617600,gray,True,True,True,False,81.17510878635026,8.452236459516124,That scene in the film where the bird speaks? Completely unrealistic dialogue. #BadWriting
bird,30.28181207912476,61.39818591153875,13,9,2012-01-07,1325894400,gray,False,True,True,False,63.09618771262846,9.577044510999793,Flying scenes in movies never get the aerodynamics right. #BadPhysics
turtle,52.1360044849263,36.26909737805625,10,1,2015-02-10,1423526400,mixed,False,False,True,True,59.258639426871504,5.747716609740334,Humans always rushing in movies. What's the hurry? Life is long.
cat,7.988635217318552,89.42304302913531,2,4,2023-12-08,1701993600,red,True,True,True,False,95.68191502680497,7.084918882327035,Sitting in the window judging passersby. My theatrical viewing experience.
turtle,49.3375903877765,42.92409273991883,5,1,2020-12-21,1608508800,mixed,True,False,False,True,44.19700956572463,7.337262481347594,Watched the same leaf float by. Twice. Exciting day.
dog,8.438536166781951,88.21097799422087,2,9,2023-01-03,1672704000,green,False,False,True,False,106.80735691150178,7.269666316289334,Got to lick a plate clean after dinner! SO AMAZING! BLESSED!
fish,26.209476566112077,64.38986768737159,12,2,2013-12-05,1386201600,blue,True,True,False,True,82.01402109643278,10.0,My memory isn't actually that bad. I just pretend so the humans don't suspect anything.
dog,13.652731845642808,81.51468982420955,3,7,2022-12-17,1671235200,green,False,False,False,False,88.27949859105794,9.250244677231713,Made a new friend at the park today! BEST DAY EVER!!!
dog,12.70000857893715,83.66748147916292,3,7,2022-01-11,1641859200,green,False,False,False,True,93.03355293609502,8.436582847363585,Someone dropped food and I GOT THERE FIRST! WINNING AT LIFE!
fish,11.982753620530685,82.78821988912381,13,4,2012-12-21,1356048000,blue,False,False,True,True,101.10577664669485,8.64340405369975,Humans tapping on the glass again. Very original.
cat,5.161575164137167,85.7539818056802,5,4,2020-01-23,1579737600,red,True,True,False,False,82.75421118871488,7.665480829515579,"Watched them clean up my fur from the couch. Entertaining show, 4/10."
dog,9.297486914809525,81.24519865084834,1,11,2024-01-15,1705276800,green,True,False,True,False,80.99808264891887,7.776084191290856,MY HUMAN IS HOME! I LOVE WHEN MY HUMAN IS HOME!
dog,11.309490534836112,76.64857669656517,3,7,2022-02-11,1644537600,green,True,False,False,False,100.17502455903373,10.0,My human came home today! Best. Day. Ever! Same as yesterday! #Loyalty
dog,7.387227335807064,91.98293991873203,3,7,2022-01-01,1640995200,green,True,False,False,False,87.2034251242942,6.581736396026089,Got to lick a plate clean after dinner! SO AMAZING! BLESSED!
dog,12.459914769761129,87.30426714821527,1,11,2024-12-24,1734998400,green,False,False,True,False,97.23920546270008,6.859406584782373,Someone dropped food and I GOT THERE FIRST! WINNING AT LIFE!
turtle,53.576356031257745,31.505010182499063,7,5,2018-12-13,1544659200,mixed,False,False,False,True,58.69696720456799,6.466267632698029,Planned my route to the food bowl. Execution scheduled for tomorrow.
fish,24.376446303106704,73.17472739290147,15,4,2010-01-11,1263168000,blue,False,False,True,False,91.92384752741688,9.30212319329551,New filter day. Not sure if improvement or disruption to my routine.
dog,7.756149519928771,88.7703673458365,2,9,2023-02-07,1675728000,green,True,False,True,False,87.67298967837031,9.21013247266893,Got to lick a plate clean after dinner! SO AMAZING! BLESSED!
turtle,52.65077194901767,36.08553616275433,8,3,2017-01-21,1484956800,mixed,False,False,False,True,75.76097874128493,4.677316487326441,Humans always rushing in movies. What's the hurry? Life is long.
cat,6.577062782116304,85.5855395803571,4,2,2021-01-27,1611705600,gray,False,True,True,True,82.5014118557572,7.527562228653652,Watched a great film last night about mice. Would watch again! 🐭🎬
fish,7.253090599470749,97.53028326712162,19,2,2006-02-01,1138752000,mixed,True,False,False,False,100.67560334794013,7.882118342620495,Three laps around the castle. New personal record.
cat,6.333741446075056,100.37436947771931,4,2,2021-02-09,1612828800,red,True,True,True,False,89.84932745974,7.181726178905482,Humans think these 'cat movies' represent us accurately. How disappointing.
fish,18.19737109769908,79.7804620472082,17,1,2008-01-08,1199750400,blue,False,False,False,True,97.4405888864591,9.386222632752276,The other fish don't appreciate my scales in this lighting.
turtle,49.76337454077789,36.485142292303784,6,3,2019-02-21,1550707200,mixed,True,False,True,True,43.739066066164156,6.786908750362813,Planning my next move. ETA: Next Thursday.
fish,26.262753332918276,68.95928970280193,14,6,2011-12-10,1323475200,blue,True,True,False,True,92.52991849423675,9.289060050685938,The other fish don't appreciate my scales in this lighting.
fish,25.457806365078294,65.57338540907301,17,1,2008-01-09,1199836800,blue,False,False,False,True,81.42367895068632,9.349101109160154,Three laps around the castle. New personal record.
bird,25.367395942912964,62.866257687932176,11,5,2014-12-03,1417564800,gray,True,True,True,False,79.54151328163724,10.0,Theater critics loved my dawn performance. Five star reviews! 🎭
turtle,33.12241301137736,63.770569667256176,9,1,2016-02-22,1456099200,red,True,False,True,True,76.26478375615065,10.0,Still thinking about that lettuce from last week. Good times.
cat,4.846715882327481,89.20341928924746,2,4,2023-12-06,1701820800,red,True,True,True,False,89.37997513487649,7.104603936270371,Sitting in the window judging passersby. My theatrical viewing experience.
bird,38.50029231891969,49.54730709193925,9,7,2016-02-10,1455062400,gray,False,True,True,False,78.12215246323872,7.420599859051259,That scene in the film where the bird speaks? Completely unrealistic dialogue. #BadWriting
dog,13.9433060059881,72.17810939957363,2,9,2023-01-09,1673222400,green,False,False,True,False,103.38277958353734,10.0,"SQUIRREL! Oh wait, false alarm. #AlwaysOnGuard"
bird,13.25981256333251,89.4055164981269,11,5,2014-02-11,1392076800,gray,False,True,True,False,83.96514000526876,7.401796295384657,My singing was featured in the background of that new nature film. #MovieStar
cat,6.195023242069542,100.10409397557615,3,2,2022-01-24,1642982400,red,False,True,False,False,100.12585720924316,6.761298838105712,Watched a great film last night about mice. Would watch again! 🐭🎬
dog,11.385842261852156,90.01723989614494,1,11,2024-02-21,1708473600,green,True,False,True,False,97.58102581218454,6.594032299719068,Just rolled in something AMAZING smelling! SO HAPPY RIGHT NOW!
dog,12.316026220868478,89.27853472218517,2,9,2023-02-24,1677196800,red,True,False,True,False,86.36999845189604,8.174310484949618,Played with my favorite toy for TWO HOURS! INCREDIBLE DAY!
cat,5.026162505810891,87.27301171537462,5,4,2020-12-03,1606953600,red,False,True,True,False,95.12548123160491,7.599276204660347,Spent all day judging everyone. It was exhausting being this superior.
dog,4.69036906327872,93.06554335246307,1,11,2024-12-08,1733616000,green,True,True,True,False,92.01546467629885,5.9288060080899925,Made a new friend at the park today! BEST DAY EVER!!!
turtle,45.41869465581793,49.136238139467494,8,3,2017-01-13,1484265600,mixed,True,True,False,True,54.965495754596915,7.832141635667863,These action movies are too fast-paced. Can't keep up with the plot when everyone's rushing around. 🎥
fish,15.401552278896508,76.64669695845333,15,4,2010-01-26,1264464000,blue,False,True,True,True,84.55902905122028,8.584030017911514,"Same bowl, different day. #AquariumLife"
bird,21.728691621487062,71.88737399573367,11,5,2014-12-15,1418601600,gray,False,True,True,False,61.69206979410006,9.361873287630237,Just watched an old classic film with that talking parrot. Such stereotyping! 🎬
dog,12.35140030508277,77.00744387399276,5,9,2020-01-03,1578009600,green,True,False,False,False,95.63636460816078,10.0,Just rolled in something AMAZING smelling! SO HAPPY RIGHT NOW!
turtle,48.293782464585625,40.535027598609794,5,1,2020-01-07,1578355200,mixed,True,False,True,True,66.23469541436934,6.691807053784576,Humans always rushing in movies. What's the hurry? Life is long.
fish,21.968620726645646,72.72672580552667,15,4,2010-12-19,1292716800,blue,False,False,False,True,68.1179835863243,10.0,Watched the humans watching that ocean movie. So many inaccuracies.
bird,38.44965082463868,56.372477173591676,8,9,2017-02-23,1487808000,gray,True,True,False,False,50.720339406722395,7.993435155243262,Flying scenes in movies never get the aerodynamics right. #BadPhysics
turtle,32.74788356450563,52.397868154087035,9,1,2016-01-01,1451606400,mixed,True,False,False,True,64.95163794668524,6.9206174741271935,Made it across the room today. #SpeedDemon
bird,42.82670924211834,40.2366200206654,9,7,2016-01-27,1453852800,gray,True,True,True,False,76.58771296501945,6.40884478162908,Performed my song on a stage of branches this morning. The audience went wild! 🎭
fish,28.932692107894958,71.43729552029728,13,4,2012-02-09,1328745600,blue,False,False,True,True,64.27523281485894,10.0,Humans tapping on the glass again. Very original.
cat,1.448297833602164,103.62668728139717,6,6,2019-01-03,1546473600,red,True,True,False,False,117.23757608947915,7.133375829640395,Another day of being misunderstood by my human staff. They'll learn eventually.
cat,6.385306753244385,89.11410659353585,6,6,2019-12-16,1576454400,red,False,False,True,False,111.81815019577162,7.389368393524174,Just knocked over a vase. No regrets. #CatLife
fish,29.947061912870396,71.69691860795982,11,1,2014-12-11,1418256000,blue,True,False,False,True,78.87412917152919,10.0,The other fish don't appreciate my scales in this lighting.
